creation_time,order_id,product_ids
03/09/22 21:55,33336,"[11, 27, 56, 54, 46]"
03/09/22 21:56,33337,"[47, 62, 33, 77, 1]"
03/09/22 21:57,33338,"[30, 40, 41, 70]"
03/09/22 21:57,33339,"[14, 63, 64, 39]"
03/09/22 21:57,33340,"[66, 40, 41]"
03/09/22 21:57,33341,"[30, 27]"
03/09/22 21:57,33343,"[14, 46, 3, 9, 18, 29]"
03/09/22 21:57,33344,"[45, 23]"
03/09/22 21:57,33345,"[76, 67, 60, 78, 77]"
03/09/22 21:57,33346,"[62, 47]"
03/09/22 21:57,33347,"[65, 47]"
03/09/22 21:59,33348,"[23, 19]"
03/09/22 21:59,33349,[84]
03/09/22 21:59,33350,"[82, 8]"
03/09/22 21:59,33351,[31]
03/09/22 21:59,33352,[66]
03/09/22 21:59,33353,[47]
03/09/22 21:59,33354,"[83, 80, 73]"
03/09/22 22:00,33355,"[67, 35, 35, 26]"
03/09/22 22:00,33356,"[76, 68, 67]"
03/09/22 22:00,33357,"[46, 46, 62]"
03/09/22 22:00,33358,"[26, 70, 1]"
03/09/22 22:00,33359,"[18, 32]"
03/09/22 22:01,33360,"[76, 4, 55]"
03/09/22 22:01,33361,"[55, 28, 72, 85]"
03/09/22 22:01,33362,"[81, 47]"
03/09/22 22:01,33363,"[84, 60, 39, 56, 77]"
03/09/22 22:01,33364,"[84, 1, 17, 52]"
03/09/22 22:01,33365,"[60, 35, 2, 1, 5, 24]"
03/09/22 22:02,33366,"[28, 46, 57]"
03/09/22 22:02,33367,"[40, 38]"
03/09/22 22:02,33369,"[83, 15, 18]"
03/09/22 22:03,33370,"[72, 25, 20, 33, 21]"
03/09/22 22:03,33371,"[70, 20, 5, 71]"
03/09/22 22:03,33372,"[9, 54, 25, 39, 26]"
03/09/22 22:03,33373,"[4, 52, 2]"
03/09/22 22:03,33374,"[84, 21, 72, 4]"
03/09/22 22:03,33375,"[63, 76, 66, 57]"
03/09/22 22:03,33376,"[68, 42, 31]"
03/09/22 22:03,33377,"[20, 83]"
03/09/22 22:03,33378,[3]
03/09/22 22:03,33379,"[14, 48, 77, 50]"
03/09/22 22:03,33380,"[35, 49, 32, 75]"
03/09/22 22:04,33381,"[67, 48, 65, 50]"
03/09/22 22:04,33382,"[50, 82, 74, 3]"
03/09/22 22:05,33383,"[77, 46]"
03/09/22 22:05,33384,"[20, 77, 67]"
03/09/22 22:05,33385,"[40, 15, 67]"
03/09/22 22:06,33386,"[3, 76, 63, 28, 80, 48, 46]"
03/09/22 22:06,33387,"[35, 53, 50, 74]"
03/09/22 22:06,33388,"[58, 67]"
03/09/22 22:06,33389,"[71, 64, 18]"
03/09/22 22:06,33390,"[53, 40]"
03/09/22 22:06,33391,"[54, 14, 74, 44]"
03/09/22 22:06,33392,"[82, 67]"
03/09/22 22:06,33393,"[74, 52, 3, 49]"
03/09/22 22:06,33394,"[20, 29, 66]"
03/09/22 22:07,33395,"[77, 13, 58, 33, 7, 61]"
03/09/22 22:07,33396,"[56, 70]"
03/09/22 22:07,33397,"[69, 24, 57, 77]"
03/09/22 22:07,33398,"[83, 32, 51]"
03/09/22 22:07,33399,"[82, 68, 13]"
03/09/22 22:07,33400,"[40, 37, 56]"
03/09/22 22:08,33401,"[71, 12, 12, 18, 87]"
03/09/22 22:08,33402,"[75, 20, 46]"
03/09/22 22:08,33403,"[74, 64]"
03/09/22 22:08,33404,"[78, 32, 20, 51, 34]"
03/09/22 22:08,33405,"[50, 62]"
03/09/22 22:08,33406,"[5, 72, 2, 53, 29, 41]"
03/09/22 22:08,33407,[53]
03/09/22 22:08,33408,"[23, 56, 10, 62, 53]"
03/09/22 22:09,33409,"[71, 63, 5, 3]"
03/09/22 22:09,33410,[14]
03/09/22 22:09,33411,[62]
03/09/22 22:09,33412,"[38, 8, 81]"
03/09/22 22:09,33413,"[6, 67, 6]"
03/09/22 22:09,33414,"[33, 46, 53, 32, 23]"
03/09/22 22:09,33415,"[84, 74, 30, 17, 66]"
03/09/22 22:10,33416,"[26, 46, 67]"
03/09/22 22:10,33417,"[18, 82, 35, 37]"
03/09/22 22:10,33418,"[34, 3]"
03/09/22 22:10,33419,"[9, 21]"
03/09/22 22:10,33420,"[65, 40]"
03/09/22 22:10,33421,"[84, 50, 29]"
03/09/22 22:11,33422,"[6, 40, 45]"
03/09/22 22:11,33423,"[79, 62, 41, 28, 76]"
03/09/22 22:11,33424,"[9, 75, 38]"
03/09/22 22:11,33425,"[74, 25, 75]"
03/09/22 22:12,33426,"[63, 72, 9, 47, 28, 71]"
03/09/22 22:12,33427,"[28, 4, 71, 34, 43, 3]"
03/09/22 22:12,33429,"[45, 3, 54, 10]"
03/09/22 22:12,33430,[38]
03/09/22 22:13,33432,"[18, 72, 71]"
03/09/22 22:13,33433,"[39, 70, 83]"
03/09/22 22:13,33434,"[77, 28, 84, 40]"
03/09/22 22:13,33435,"[63, 80]"
03/09/22 22:13,33436,"[30, 23]"
03/09/22 22:13,33437,"[80, 80, 6, 19]"
03/09/22 22:14,33438,"[52, 84]"
03/09/22 22:14,33439,"[26, 5]"
03/09/22 22:14,33440,"[47, 50, 38]"
03/09/22 22:14,33442,"[21, 20]"
03/09/22 22:14,33444,"[25, 56, 9, 74]"
03/09/22 22:15,33445,"[28, 2, 54]"
03/09/22 22:15,33446,"[30, 55, 83, 5]"
03/09/22 22:15,33447,"[20, 33, 20, 51, 37]"
03/09/22 22:15,33448,"[63, 67, 23]"
03/09/22 22:15,33449,"[45, 72]"
03/09/22 22:15,33451,"[63, 22, 1, 65]"
03/09/22 22:15,33450,"[24, 54, 56, 50, 41]"
03/09/22 22:15,33452,"[8, 69, 75, 71, 70]"
03/09/22 22:16,33453,"[77, 8, 55, 11, 64, 69]"
03/09/22 22:16,33454,"[32, 37, 30]"
03/09/22 22:16,33455,"[24, 17]"
03/09/22 22:16,33456,"[34, 75, 74]"
03/09/22 22:16,33457,"[42, 32, 2]"
03/09/22 22:16,33458,"[71, 47]"
03/09/22 22:16,33459,"[30, 56]"
03/09/22 22:16,33460,"[57, 6, 29, 26]"
03/09/22 22:16,33461,[53]
03/09/22 22:16,33462,"[77, 46, 26, 49]"
03/09/22 22:16,33463,"[17, 52, 34, 18]"
03/09/22 22:16,33464,"[70, 72, 2, 52, 29]"
03/09/22 22:16,33465,"[84, 34, 75]"
03/09/22 22:17,33466,"[70, 77, 12, 53]"
03/09/22 22:17,33467,"[76, 14, 33, 46]"
03/09/22 22:18,33468,"[9, 78, 34, 46]"
03/09/22 22:19,33469,"[16, 40, 63]"
03/09/22 22:19,33470,"[24, 29, 75, 35]"
03/09/22 22:19,33471,"[37, 44, 77, 30, 14]"
03/09/22 22:19,33472,"[84, 34, 70]"
03/09/22 22:19,33473,"[54, 22, 35]"
03/09/22 22:19,33474,"[77, 3, 74]"
03/09/22 22:19,33475,"[62, 25, 56, 40, 22]"
03/09/22 22:19,33477,"[86, 30, 53]"
03/09/22 22:19,33476,[51]
03/09/22 22:19,33478,"[10, 73, 70, 56]"
03/09/22 22:20,33479,"[84, 38, 57, 50]"
03/09/22 22:20,33480,"[56, 17]"
03/09/22 22:20,33481,"[63, 32, 32]"
03/09/22 22:21,33482,"[2, 62, 42, 13, 48]"
03/09/22 22:21,33484,"[7, 84, 1, 54]"
03/09/22 22:21,33483,"[25, 7]"
03/09/22 22:21,33485,"[79, 13, 5, 64]"
03/09/22 22:21,33487,"[47, 15, 3]"
03/09/22 22:21,33488,"[2, 55, 47, 45, 27, 65, 1]"
03/09/22 22:21,33489,"[66, 15, 77]"
03/09/22 22:21,33490,"[66, 47]"
03/09/22 22:22,33491,"[74, 72]"
03/09/22 22:22,33492,"[40, 34, 46]"
03/09/22 22:22,33493,"[25, 54]"
03/09/22 22:22,33494,"[30, 80, 54, 40, 47, 63]"
03/09/22 22:22,33495,"[63, 42, 50]"
03/09/22 22:22,33496,"[13, 60]"
03/09/22 22:23,33497,"[49, 18, 35]"
03/09/22 22:23,33498,"[60, 5, 71]"
03/09/22 22:23,33499,"[76, 5, 49, 15]"
03/09/22 22:24,33502,"[55, 77, 74, 69]"
03/09/22 22:24,33503,"[63, 3, 20]"
03/09/22 22:24,33504,"[20, 11, 25]"
03/09/22 22:25,33505,"[65, 77, 83]"
03/09/22 22:25,33507,"[69, 20]"
03/09/22 22:26,33509,"[76, 84, 73, 3]"
03/09/22 22:26,33510,"[70, 26, 6, 58]"
03/09/22 22:26,33511,"[72, 47, 80, 50]"
03/09/22 22:26,33512,"[53, 68, 35, 5]"
03/09/22 22:26,33513,"[3, 84]"
03/09/22 22:26,33514,"[3, 39, 62, 56, 34]"
03/09/22 22:27,33515,[75]
03/09/22 22:27,33516,"[32, 83, 14]"
03/09/22 22:27,33517,"[25, 66, 3]"
03/09/22 22:27,33518,"[38, 76]"
03/09/22 22:28,33519,"[31, 30, 63, 70]"
03/09/22 22:28,33520,[55]
03/09/22 22:28,33521,"[17, 56, 77, 70, 84, 14]"
03/09/22 22:28,33522,"[60, 76, 50]"
03/09/22 22:28,33523,"[1, 20, 3, 65, 34, 34]"
03/09/22 22:28,33524,"[62, 19, 35, 82]"
03/09/22 22:28,33525,"[43, 43, 31, 65]"
03/09/22 22:28,33526,[27]
03/09/22 22:29,33527,"[76, 68]"
03/09/22 22:29,33528,"[70, 70, 20]"
03/09/22 22:29,33529,"[79, 74, 14, 39, 70]"
03/09/22 22:30,33530,"[36, 39, 62]"
03/09/22 22:30,33531,"[34, 26, 82, 24, 20]"
03/09/22 22:30,33532,"[63, 63, 84]"
03/09/22 22:31,33533,"[84, 54, 45, 33, 47]"
03/09/22 22:31,33534,"[34, 87, 34, 41, 63]"
03/09/22 22:31,33535,"[9, 15, 30, 74, 52]"
03/09/22 22:31,33536,"[27, 76, 6]"
03/09/22 22:31,33537,"[46, 65, 2, 3, 83, 50]"
03/09/22 22:31,33538,"[25, 72, 85, 62, 5]"
03/09/22 22:31,33539,"[15, 1, 81]"
03/09/22 22:31,33541,"[77, 33]"
03/09/22 22:32,33542,"[77, 54, 34]"
03/09/22 22:32,33543,"[29, 65, 12]"
03/09/22 22:32,33544,"[83, 32]"
03/09/22 22:32,33545,"[29, 64, 74, 65, 84]"
03/09/22 22:32,33546,"[58, 28]"
03/09/22 22:32,33547,"[65, 63, 28]"
03/09/22 22:32,33548,"[67, 7, 63, 77, 25]"
03/09/22 22:32,33549,"[3, 63, 33]"
03/09/22 22:32,33550,"[70, 46, 41, 19]"
03/09/22 22:32,33551,"[66, 1, 3]"
03/09/22 22:32,33552,"[84, 3, 77]"
03/09/22 22:33,33553,"[37, 79, 20, 26]"
03/09/22 22:33,33554,"[47, 3, 15, 3, 42]"
03/09/22 22:33,33555,"[40, 77, 2, 66, 39, 22, 84]"
03/09/22 22:33,33556,[26]
03/09/22 22:33,33557,"[84, 6]"
03/09/22 22:33,33558,"[30, 76]"
03/09/22 22:33,33559,"[10, 80, 3, 20, 27, 87]"
03/09/22 22:33,33560,"[34, 12, 87, 67, 44]"
03/09/22 22:34,33561,"[50, 41, 56, 65]"
03/09/22 22:34,33562,"[54, 78, 17]"
03/09/22 22:35,33564,"[5, 11, 7]"
03/09/22 22:35,33565,"[46, 84, 66, 61]"
03/09/22 22:36,33566,"[34, 65]"
03/09/22 22:36,33567,"[15, 1, 23]"
03/09/22 22:36,33568,"[45, 71, 47]"
03/09/22 22:36,33569,[58]
03/09/22 22:36,33570,"[35, 28]"
03/09/22 22:37,33571,"[45, 53, 15, 56]"
03/09/22 22:37,33572,"[9, 60, 25, 50]"
03/09/22 22:37,33573,"[78, 77, 54, 76]"
03/09/22 22:37,33574,"[1, 68, 37, 58, 66]"
03/09/22 22:37,33575,"[51, 46]"
03/09/22 22:38,33576,"[33, 2, 2]"
03/09/22 22:38,33577,"[33, 34, 24]"
03/09/22 22:38,33578,"[65, 1]"
03/09/22 22:38,33579,"[1, 40, 39, 74, 20, 47]"
03/09/22 22:38,33580,"[4, 35, 63]"
03/09/22 22:38,33581,"[50, 70, 7, 8, 24, 62]"
03/09/22 22:38,33582,[42]
03/09/22 22:39,33583,"[47, 80, 3]"
03/09/22 22:39,33584,"[8, 19, 44, 47, 35]"
03/09/22 22:39,33585,"[74, 24, 83]"
03/09/22 22:39,33586,"[3, 2, 63, 31]"
03/09/22 22:39,33587,"[31, 17]"
03/09/22 22:39,33588,"[74, 9, 5, 26]"
03/09/22 22:39,33590,"[19, 76, 76, 62]"
03/09/22 22:39,33589,"[39, 57, 20, 65]"
03/09/22 22:39,33591,"[1, 84, 29]"
03/09/22 22:40,33592,"[55, 79, 38, 38, 24]"
03/09/22 22:40,33593,"[29, 5]"
03/09/22 22:40,33594,"[72, 5, 33, 77]"
03/09/22 22:40,33595,"[85, 66, 30, 47]"
03/09/22 22:40,33596,"[17, 15, 82, 38, 75]"
03/09/22 22:40,33597,"[71, 26, 46, 40]"
03/09/22 22:40,33598,"[4, 15, 66]"
03/09/22 22:41,33599,"[18, 50]"
03/09/22 22:41,33600,"[3, 55, 46]"
03/09/22 22:41,33601,[26]
03/09/22 22:41,33602,"[30, 5]"
03/09/22 22:41,33603,"[13, 1]"
03/09/22 22:42,33604,"[79, 21, 3]"
03/09/22 22:42,33605,"[53, 47, 57, 68]"
03/09/22 22:42,33606,"[40, 55, 52]"
03/09/22 22:42,33607,"[24, 8, 56, 47]"
03/09/22 22:42,33608,"[20, 71, 33]"
03/09/22 22:42,33610,"[17, 1, 5, 45, 70]"
03/09/22 22:42,33609,"[80, 32, 38, 50, 65]"
03/09/22 22:42,33611,[72]
03/09/22 22:42,33612,"[41, 82]"
03/09/22 22:43,33613,"[74, 56, 52]"
03/09/22 22:43,33614,"[45, 84]"
03/09/22 22:43,33615,"[76, 30]"
03/09/22 22:44,33616,"[2, 40, 23, 1]"
03/09/22 22:44,33617,"[41, 81]"
03/09/22 22:44,33618,"[4, 21]"
03/09/22 22:44,33619,"[17, 23, 20]"
03/09/22 22:45,33620,"[7, 44, 74]"
03/09/22 22:45,33621,"[47, 58, 28, 57, 20]"
03/09/22 22:46,33622,"[76, 52, 6]"
03/09/22 22:46,33623,"[6, 47, 35, 67, 38]"
03/09/22 22:46,33624,[33]
03/09/22 22:46,33625,"[32, 24, 34, 46]"
03/09/22 22:46,33626,[3]
03/09/22 22:46,33627,[70]
03/09/22 22:46,33628,"[3, 11, 71]"
03/09/22 22:46,33629,"[70, 42, 47]"
03/09/22 22:46,33630,"[26, 70, 72, 47, 49]"
03/09/22 22:47,33631,"[74, 35, 71, 80, 76]"
03/09/22 22:47,33632,"[67, 33, 55]"
03/09/22 22:47,33633,[40]
03/09/22 22:48,33634,"[27, 58, 76]"
03/09/22 22:48,33635,"[20, 5, 75, 75, 30]"
03/09/22 22:48,33636,"[41, 85]"
03/09/22 22:48,33637,"[38, 48, 85, 62]"
03/09/22 22:48,33638,"[7, 34, 56, 31]"
03/09/22 22:48,33639,"[14, 5, 32]"
03/09/22 22:48,33640,"[23, 20]"
03/09/22 22:49,33641,"[83, 68]"
03/09/22 22:49,33642,"[46, 14]"
03/09/22 22:49,33643,"[66, 3, 14, 17]"
03/09/22 22:49,33644,"[4, 13, 83]"
03/09/22 22:49,33645,"[58, 31, 26, 60]"
03/09/22 22:49,33646,"[40, 15, 35, 75]"
03/09/22 22:49,33647,"[50, 46, 33]"
03/09/22 22:50,33648,"[83, 26, 65, 85, 26, 85]"
03/09/22 22:50,33650,"[18, 54, 25]"
03/09/22 22:50,33649,"[29, 30]"
03/09/22 22:50,33651,"[64, 43, 70, 44]"
03/09/22 22:50,33652,"[65, 74, 13]"
03/09/22 22:50,33653,"[6, 47, 27, 33, 1, 6, 15]"
03/09/22 22:51,33654,"[63, 9, 47, 77, 65]"
03/09/22 22:52,33655,[81]
03/09/22 22:52,33656,"[71, 9, 25, 62, 60]"
03/09/22 22:52,33657,"[24, 5]"
03/09/22 22:52,33658,"[76, 50, 75, 38, 15]"
03/09/22 22:52,33659,"[17, 56]"
03/09/22 22:52,33660,"[15, 67]"
03/09/22 22:52,33661,"[40, 17, 23]"
03/09/22 22:53,33662,"[27, 7, 48, 56]"
03/09/22 22:53,33663,"[62, 15]"
03/09/22 22:54,33664,"[57, 20]"
03/09/22 22:54,33665,"[25, 5, 38, 54, 46]"
03/09/22 22:54,33666,"[1, 47, 9]"
03/09/22 22:55,33667,"[40, 30, 52, 8, 56, 33, 30]"
03/09/22 22:55,33668,"[60, 46]"
03/09/22 22:55,33669,"[47, 1, 9, 76, 60, 28]"
03/09/22 22:56,33670,"[5, 32, 38]"
03/09/22 22:56,33672,"[30, 26, 62, 27]"
03/09/22 22:56,33673,"[82, 1, 86]"
03/09/22 22:56,33675,"[40, 3]"
03/09/22 22:56,33676,"[83, 28, 13]"
03/09/22 22:57,33677,"[45, 6, 25, 74]"
03/09/22 22:57,33678,"[67, 5, 35]"
03/09/22 22:57,33679,"[9, 10, 33]"
03/09/22 22:57,33680,"[19, 29, 50, 82]"
03/09/22 22:57,33681,"[81, 83, 25]"
03/09/22 22:57,33682,"[52, 47]"
03/09/22 22:58,33683,"[6, 83, 60]"
03/09/22 22:58,33684,"[82, 65, 83, 24]"
03/09/22 22:59,33685,"[26, 5, 1, 51, 35]"
03/09/22 22:59,33686,"[30, 11]"
03/09/22 23:00,33687,"[3, 29, 39]"
03/09/22 23:00,33688,"[43, 25]"
03/09/22 23:00,33689,"[32, 74, 64, 50]"
03/09/22 23:00,33690,"[72, 35, 34]"
03/09/22 23:01,33691,"[59, 84]"
03/09/22 23:01,33693,"[80, 53, 65]"
03/09/22 23:01,33694,[24]
03/09/22 23:01,33695,[65]
03/09/22 23:02,33696,"[64, 7, 56]"
03/09/22 23:02,33697,"[66, 74, 70]"
03/09/22 23:02,33698,"[15, 33, 5]"
03/09/22 23:02,33699,"[8, 42, 84, 14]"
03/09/22 23:02,33700,"[56, 87, 8, 66]"
03/09/22 23:02,33701,"[22, 43]"
03/09/22 23:02,33702,"[10, 72, 1, 66]"
03/09/22 23:02,33703,"[56, 68, 24, 66]"
03/09/22 23:02,33704,"[81, 58, 27, 58]"
03/09/22 23:02,33705,"[6, 28, 18]"
03/09/22 23:03,33706,"[50, 56, 32]"
03/09/22 23:03,33707,"[66, 87, 52, 25]"
03/09/22 23:03,33708,"[61, 65, 33, 31]"
03/09/22 23:03,33709,"[40, 46, 74, 63]"
03/09/22 23:03,33710,"[20, 38, 27]"
03/09/22 23:03,33711,"[77, 84, 46, 14, 57]"
03/09/22 23:03,33712,"[63, 65, 30]"
03/09/22 23:03,33713,"[46, 2, 67, 32, 83]"
03/09/22 23:03,33714,"[7, 41, 67, 41]"
03/09/22 23:03,33715,"[28, 6, 42]"
03/09/22 23:04,33716,"[75, 30, 76, 28]"
03/09/22 23:04,33717,"[8, 1, 74]"
03/09/22 23:05,33718,"[68, 86]"
03/09/22 23:05,33719,"[2, 47]"
03/09/22 23:05,33720,"[3, 5, 53]"
03/09/22 23:05,33721,"[65, 28, 58, 8, 29, 27]"
03/09/22 23:05,33722,"[43, 29, 84]"
03/09/22 23:06,33723,"[33, 26, 87]"
03/09/22 23:06,33724,"[57, 3, 70]"
03/09/22 23:06,33725,"[62, 80, 45]"
03/09/22 23:06,33726,"[32, 2, 50, 32, 25]"
03/09/22 23:06,33727,"[2, 30]"
03/09/22 23:06,33728,"[1, 20, 63, 16]"
03/09/22 23:07,33729,"[71, 9, 62]"
03/09/22 23:07,33730,"[78, 53, 15, 57]"
03/09/22 23:07,33731,[84]
03/09/22 23:07,33732,"[35, 84, 70]"
03/09/22 23:08,33733,"[34, 75, 5, 1]"
03/09/22 23:08,33734,"[17, 27]"
03/09/22 23:08,33736,"[83, 5, 70]"
03/09/22 23:08,33737,"[34, 24, 28, 39, 63]"
03/09/22 23:08,33735,"[3, 18, 35, 70, 35]"
03/09/22 23:09,33738,"[1, 32]"
03/09/22 23:09,33739,"[6, 30]"
03/09/22 23:09,33740,"[21, 44, 33]"
03/09/22 23:09,33741,"[17, 26]"
03/09/22 23:09,33742,"[45, 52, 34, 65, 84]"
03/09/22 23:09,33743,"[70, 62]"
03/09/22 23:10,33744,"[67, 44, 17, 9]"
03/09/22 23:10,33745,[40]
03/09/22 23:10,33746,"[12, 24, 33]"
03/09/22 23:10,33747,"[24, 80, 32, 76]"
03/09/22 23:10,33748,[17]
03/09/22 23:10,33749,"[23, 71]"
03/09/22 23:11,33750,"[50, 72, 50]"
03/09/22 23:11,33751,"[29, 34, 35]"
03/09/22 23:12,33752,"[26, 50, 74]"
03/09/22 23:12,33753,"[62, 24, 19, 65, 3]"
03/09/22 23:12,33754,"[45, 60, 26, 67]"
03/09/22 23:13,33756,"[37, 82, 20]"
03/09/22 23:13,33757,"[47, 38, 14]"
03/09/22 23:13,33758,"[62, 10, 40, 38, 38]"
03/09/22 23:13,33759,"[65, 67, 26]"
03/09/22 23:13,33760,"[3, 38, 9]"
03/09/22 23:13,33761,"[46, 77]"
03/09/22 23:14,33762,"[6, 18]"
03/09/22 23:14,33763,"[54, 62, 67]"
03/09/22 23:14,33764,"[87, 74]"
03/09/22 23:14,33765,"[6, 83, 67, 38, 20]"
03/09/22 23:15,33766,"[44, 80, 20, 17, 17]"
03/09/22 23:15,33767,"[71, 65, 27]"
03/09/22 23:15,33768,"[23, 44, 83, 18]"
03/09/22 23:15,33769,"[65, 17, 35, 63]"
03/09/22 23:16,33770,"[28, 54]"
03/09/22 23:16,33771,"[46, 74, 15]"
03/09/22 23:16,33772,"[54, 72, 77, 26, 32]"
03/09/22 23:16,33773,"[1, 84, 38, 65, 27]"
03/09/22 23:16,33775,"[68, 8, 70, 57, 80, 38, 77]"
03/09/22 23:17,33776,"[16, 85, 44, 66, 3]"
03/09/22 23:17,33777,"[1, 8]"
03/09/22 23:17,33778,"[52, 60]"
03/09/22 23:17,33779,"[32, 58, 74]"
03/09/22 23:17,33780,"[17, 26]"
03/09/22 23:17,33781,"[17, 63, 76]"
03/09/22 23:18,33782,"[27, 42, 57, 20, 2]"
03/09/22 23:18,33783,"[46, 25, 82, 44]"
03/09/22 23:18,33784,"[24, 30, 19]"
03/09/22 23:18,33786,"[67, 80, 65, 56, 63]"
03/09/22 23:18,33787,"[57, 83, 55]"
03/09/22 23:19,33788,"[20, 34]"
03/09/22 23:19,33789,"[18, 84, 28]"
03/09/22 23:19,33790,"[6, 56, 68, 4]"
03/09/22 23:20,33791,"[64, 57, 28]"
03/09/22 23:20,33792,"[65, 32, 71, 12]"
03/09/22 23:20,33793,"[64, 5, 24, 83, 12]"
03/09/22 23:20,33795,"[4, 53, 25, 20, 24]"
03/09/22 23:20,33796,"[1, 5, 27]"
03/09/22 23:21,33797,"[25, 63, 75, 77, 46, 9]"
03/09/22 23:21,33798,"[5, 60, 29]"
03/09/22 23:21,33799,"[61, 58]"
03/09/22 23:21,33800,"[30, 15]"
03/09/22 23:22,33801,"[28, 15, 24]"
03/09/22 23:22,33802,"[25, 17]"
03/09/22 23:22,33803,"[33, 15, 58, 60]"
03/09/22 23:22,33804,"[16, 71, 67, 86, 23]"
03/09/22 23:22,33805,[76]
03/09/22 23:22,33806,"[77, 54]"
03/09/22 23:23,33807,"[79, 35, 63, 34]"
03/09/22 23:23,33808,"[56, 73]"
03/09/22 23:23,33809,"[57, 24, 72, 57, 84]"
03/09/22 23:24,33811,"[15, 32, 43]"
03/09/22 23:24,33812,"[8, 76, 5, 6, 12, 82]"
03/09/22 23:24,33813,"[29, 56, 86]"
03/09/22 23:24,33814,"[63, 5]"
03/09/22 23:24,33815,"[71, 20, 10, 13]"
03/09/22 23:25,33816,"[26, 27, 28, 71, 28]"
03/09/22 23:25,33817,"[44, 77, 41]"
03/09/22 23:25,33819,"[65, 20]"
03/09/22 23:25,33820,"[84, 41, 46, 63]"
03/09/22 23:26,33821,"[42, 18]"
03/09/22 23:26,33822,"[1, 67, 75, 25, 72, 32]"
03/09/22 23:26,33823,"[46, 20, 24]"
03/09/22 23:26,33824,"[72, 79, 67]"
03/09/22 23:26,33825,"[65, 19, 65]"
03/09/22 23:26,33827,"[33, 31]"
03/09/22 23:27,33828,"[71, 62, 54]"
03/09/22 23:27,33829,"[62, 14]"
03/09/22 23:27,33830,"[7, 72]"
03/09/22 23:27,33831,"[75, 65, 77]"
03/09/22 23:29,33833,"[18, 20, 3, 5, 60, 75, 29]"
03/09/22 23:29,33835,"[74, 2, 65]"
03/09/22 23:29,33836,"[18, 40, 48, 20, 8, 60, 33]"
03/09/22 23:29,33837,"[17, 14, 15, 20]"
03/09/22 23:30,33838,"[14, 74, 60]"
03/09/22 23:30,33840,"[55, 74, 75, 65]"
03/09/22 23:30,33841,"[20, 32, 52, 71]"
03/09/22 23:30,33842,"[33, 5, 64, 57]"
03/09/22 23:31,33843,"[32, 53]"
03/09/22 23:31,33844,"[18, 70, 63, 17]"
03/09/22 23:31,33845,"[63, 34, 20, 26, 32, 67, 76]"
03/09/22 23:32,33846,"[45, 83, 64]"
03/09/22 23:32,33847,"[30, 31, 66, 3, 25]"
03/09/22 23:32,33848,[17]
03/09/22 23:32,33849,"[58, 53, 38]"
03/09/22 23:32,33850,"[26, 71, 74]"
03/09/22 23:32,33851,[52]
03/09/22 23:32,33852,"[38, 58, 81]"
03/09/22 23:33,33853,"[15, 54]"
03/09/22 23:33,33854,"[47, 63, 67]"
03/09/22 23:34,33855,"[26, 31, 76, 57]"
03/09/22 23:34,33856,[16]
03/09/22 23:34,33857,"[65, 6, 29]"
03/09/22 23:34,33858,"[26, 45, 3, 52, 41]"
03/09/22 23:34,33859,"[23, 48, 63, 17, 47]"
03/09/22 23:34,33861,"[64, 7]"
03/09/22 23:35,33862,"[75, 45, 74, 26]"
03/09/22 23:35,33863,"[17, 51, 55, 46, 76]"
03/09/22 23:36,33864,"[84, 37, 38, 22, 46]"
03/09/22 23:36,33865,"[4, 3, 56, 64, 3]"
03/09/22 23:36,33866,"[35, 38]"
03/09/22 23:36,33867,"[48, 28]"
03/09/22 23:36,33868,"[51, 12, 20]"
03/09/22 23:36,33869,"[77, 45, 25, 74, 2]"
03/09/22 23:36,33870,"[76, 66, 32, 84, 46]"
03/09/22 23:36,33871,"[34, 24, 62]"
03/09/22 23:36,33872,"[5, 25, 43, 18, 3]"
03/09/22 23:37,33873,"[86, 78, 80]"
03/09/22 23:38,33874,"[69, 20, 57, 52]"
03/09/22 23:38,33875,"[80, 65]"
03/09/22 23:38,33876,"[74, 52, 83, 47]"
03/09/22 23:38,33877,"[80, 34, 18]"
03/09/22 23:38,33878,"[70, 32, 77, 35]"
03/09/22 23:39,33879,"[57, 2]"
03/09/22 23:39,33880,"[67, 5, 22]"
03/09/22 23:39,33881,"[31, 83, 14, 22]"
03/09/22 23:39,33882,[60]
03/09/22 23:39,33883,"[33, 6, 42, 57, 52]"
03/09/22 23:39,33884,"[41, 16, 26]"
03/09/22 23:39,33885,"[70, 5, 13]"
03/09/22 23:40,33886,"[14, 63]"
03/09/22 23:40,33887,"[62, 42, 34, 21, 5]"
03/09/22 23:40,33888,"[20, 62, 12, 1, 40]"
03/09/22 23:40,33889,"[34, 58, 24, 55, 67]"
03/09/22 23:40,33890,"[32, 3]"
03/09/22 23:41,33891,[39]
03/09/22 23:41,33892,"[6, 1, 22]"
03/09/22 23:41,33893,"[33, 28, 84, 60]"
03/09/22 23:42,33894,"[77, 30]"
03/09/22 23:42,33895,"[64, 21, 26, 40]"
03/09/22 23:42,33896,"[18, 34, 66]"
03/09/22 23:43,33897,"[45, 71, 6]"
03/09/22 23:43,33898,"[58, 62, 32, 20]"
03/09/22 23:44,33899,"[87, 52, 60, 67, 49]"
03/09/22 23:45,33900,"[56, 30]"
03/09/22 23:45,33901,"[77, 3, 82, 3, 50]"
03/09/22 23:45,33902,[46]
