,creation_time,order_id,product_ids,USD_RUB
24736,2022-09-02,26082,"[27, 70, 6]",60.237
24737,2022-09-02,26083,"[66, 72, 62, 53, 83, 6]",60.237
24738,2022-09-02,26084,"[35, 84, 8]",60.237
24739,2022-09-02,26085,"[40, 82, 7, 66]",60.237
24740,2022-09-02,26086,"[71, 1, 9, 6]",60.237
24741,2022-09-02,26087,"[5, 86]",60.237
24742,2022-09-02,26088,"[70, 33, 33, 35]",60.237
24743,2022-09-02,26089,"[52, 15, 46]",60.237
24744,2022-09-02,26090,"[15, 50, 53]",60.237
24745,2022-09-02,26092,"[53, 15, 62]",60.237
24746,2022-09-02,26091,"[9, 62, 15, 10, 71]",60.237
24747,2022-09-02,26093,"[64, 28, 57, 38]",60.237
24748,2022-09-02,26094,"[66, 66, 29, 7]",60.237
24749,2022-09-02,26095,"[67, 52, 32]",60.237
24750,2022-09-02,26096,"[14, 7, 79]",60.237
24751,2022-09-02,26097,"[70, 15, 70, 87, 35]",60.237
24752,2022-09-02,26098,"[43, 10, 60]",60.237
24753,2022-09-02,26099,"[87, 79, 71]",60.237
24754,2022-09-02,26100,"[38, 1, 66, 1]",60.237
24755,2022-09-02,26101,"[1, 20, 2]",60.237
24756,2022-09-02,26102,"[18, 4, 70]",60.237
24757,2022-09-02,26103,"[69, 26]",60.237
24758,2022-09-02,26104,"[48, 74, 14, 39, 34]",60.237
24759,2022-09-02,26105,"[34, 67, 7, 57]",60.237
24760,2022-09-02,26106,"[82, 33]",60.237
24761,2022-09-02,26107,"[26, 47, 52, 43]",60.237
24762,2022-09-02,26108,"[33, 35]",60.237
24763,2022-09-02,26109,"[34, 70, 86, 57, 43]",60.237
24764,2022-09-02,26110,"[23, 84, 62]",60.237
24765,2022-09-02,26111,"[85, 47]",60.237
24766,2022-09-02,26112,"[6, 40, 17]",60.237
24767,2022-09-02,26113,"[3, 58, 25]",60.237
24768,2022-09-02,26114,"[22, 18, 63]",60.237
24769,2022-09-02,26115,"[42, 3, 57, 46, 76]",60.237
24770,2022-09-02,26117,"[25, 32, 76, 47]",60.237
24771,2022-09-02,26116,"[44, 48, 2]",60.237
24772,2022-09-02,26118,"[34, 84, 77]",60.237
24773,2022-09-02,26119,"[46, 2]",60.237
24774,2022-09-02,26120,"[9, 74, 26, 86]",60.237
24775,2022-09-02,26121,"[32, 30, 71, 31, 80, 54]",60.237
24776,2022-09-02,26122,"[34, 21, 38]",60.237
24777,2022-09-02,26123,"[76, 2, 63, 19, 15]",60.237
24778,2022-09-02,26124,"[53, 33, 78]",60.237
24779,2022-09-02,26125,"[83, 82, 46]",60.237
24780,2022-09-02,26126,"[16, 56, 17, 70]",60.237
24781,2022-09-02,26127,"[42, 74, 84]",60.237
24782,2022-09-02,26128,"[62, 9, 14, 46, 26]",60.237
24783,2022-09-02,26129,"[71, 41, 74, 81]",60.237
24784,2022-09-02,26130,[56],60.237
24785,2022-09-02,26131,"[21, 41, 39, 47, 21]",60.237
24786,2022-09-02,26132,"[5, 62, 52, 76]",60.237
24787,2022-09-02,26133,"[62, 43, 63, 2, 66]",60.237
24788,2022-09-02,26134,"[50, 84, 65, 20, 26]",60.237
24789,2022-09-02,26135,"[70, 4]",60.237
24790,2022-09-02,26136,"[46, 32, 54]",60.237
24791,2022-09-02,26137,"[5, 46, 14]",60.237
24792,2022-09-02,26138,"[72, 56, 23]",60.237
24793,2022-09-02,26139,"[23, 40, 57, 70, 5]",60.237
24794,2022-09-02,26140,"[31, 80, 47, 20]",60.237
24795,2022-09-02,26141,"[28, 80, 77, 70, 26]",60.237
24796,2022-09-02,26142,"[26, 66]",60.237
24797,2022-09-02,26143,"[64, 39, 74]",60.237
24798,2022-09-02,26144,"[77, 58]",60.237
24799,2022-09-02,26145,"[67, 87]",60.237
24800,2022-09-02,26146,"[51, 77, 1, 74, 35, 67]",60.237
24801,2022-09-02,26147,"[33, 4, 53]",60.237
24802,2022-09-02,26148,"[48, 62, 76, 78, 4]",60.237
24803,2022-09-02,26150,"[17, 82, 28]",60.237
24804,2022-09-02,26151,"[18, 42, 18, 80]",60.237
24805,2022-09-02,26152,"[55, 53, 2, 55]",60.237
24806,2022-09-02,26153,"[65, 12, 54, 61]",60.237
24807,2022-09-02,26154,"[38, 58]",60.237
24808,2022-09-02,26155,[15],60.237
24809,2022-09-02,26156,"[5, 4]",60.237
24810,2022-09-02,26157,"[11, 58, 74, 57, 7]",60.237
24811,2022-09-02,26158,"[63, 44, 62, 32, 36]",60.237
24812,2022-09-02,26159,"[45, 33, 57, 9]",60.237
24813,2022-09-02,26160,"[48, 34]",60.237
24814,2022-09-02,26161,"[46, 71, 82]",60.237
24815,2022-09-02,26162,"[46, 19, 78, 81, 25]",60.237
24816,2022-09-02,26163,[55],60.237
24817,2022-09-02,26164,"[4, 83, 52]",60.237
24818,2022-09-02,26165,"[5, 6, 15, 41]",60.237
24819,2022-09-02,26166,"[40, 54, 68]",60.237
24820,2022-09-02,26168,[47],60.237
24821,2022-09-02,26169,"[40, 60, 29]",60.237
24822,2022-09-02,26170,"[1, 83, 46, 60]",60.237
24823,2022-09-02,26171,[2],60.237
24824,2022-09-02,26172,"[50, 3, 60, 76]",60.237
24825,2022-09-02,26173,"[83, 27, 76, 62, 57]",60.237
24826,2022-09-02,26174,"[61, 67, 37, 33, 4]",60.237
24827,2022-09-02,26175,"[80, 47, 75, 15]",60.237
24828,2022-09-02,26176,"[64, 71, 68, 77]",60.237
24829,2022-09-02,26177,"[78, 3]",60.237
24830,2022-09-02,26178,"[56, 14, 15, 5, 35]",60.237
24831,2022-09-02,26179,"[84, 80, 14, 9, 63]",60.237
24832,2022-09-02,26180,"[12, 44, 31, 48]",60.237
24833,2022-09-02,26182,"[32, 5, 84, 80]",60.237
24834,2022-09-02,26183,"[57, 50, 2]",60.237
24835,2022-09-02,26184,"[63, 31, 70]",60.237
24836,2022-09-02,26185,"[37, 42, 60, 76, 53, 5]",60.237
24837,2022-09-02,26186,"[69, 35]",60.237
24838,2022-09-02,26187,"[34, 40, 63]",60.237
24839,2022-09-02,26188,[67],60.237
24840,2022-09-02,26189,"[59, 26]",60.237
24841,2022-09-02,26190,"[58, 62, 79, 14, 14, 77]",60.237
24842,2022-09-02,26191,"[78, 68]",60.237
24843,2022-09-02,26192,"[35, 17, 25, 47]",60.237
24844,2022-09-02,26193,"[65, 57, 74]",60.237
24845,2022-09-02,26194,"[63, 63, 45, 48, 79, 74]",60.237
24846,2022-09-02,26195,"[58, 81, 33]",60.237
24847,2022-09-02,26196,"[46, 15, 24]",60.237
24848,2022-09-02,26197,"[4, 30, 6, 82]",60.237
24849,2022-09-02,26198,"[27, 82, 41, 45, 6]",60.237
24850,2022-09-02,26199,"[26, 46, 84]",60.237
24851,2022-09-02,26201,"[28, 52]",60.237
24852,2022-09-02,26202,"[82, 9]",60.237
24853,2022-09-02,26203,"[74, 83, 11, 82, 72, 32]",60.237
24854,2022-09-02,26204,"[66, 24, 44, 56, 5]",60.237
24855,2022-09-02,26205,"[76, 83]",60.237
24856,2022-09-02,26206,"[5, 85, 74, 64]",60.237
24857,2022-09-02,26207,"[71, 76, 15, 27, 23]",60.237
24858,2022-09-02,26208,"[78, 67]",60.237
24859,2022-09-02,26209,"[29, 5, 70, 66, 33, 29]",60.237
24860,2022-09-02,26210,"[1, 78, 80, 1]",60.237
24861,2022-09-02,26211,"[72, 30, 77, 58, 68]",60.237
24862,2022-09-02,26212,"[76, 68]",60.237
24863,2022-09-02,26213,"[35, 60, 84, 20, 38, 7]",60.237
24864,2022-09-02,26214,[20],60.237
24865,2022-09-02,26215,"[47, 34]",60.237
24866,2022-09-02,26216,"[70, 14, 52, 15, 79, 23]",60.237
24867,2022-09-02,26217,"[57, 6, 40]",60.237
24868,2022-09-02,26218,"[32, 6]",60.237
24869,2022-09-02,26219,"[53, 70, 83, 46]",60.237
24870,2022-09-02,26220,"[27, 40, 77, 3, 55]",60.237
24871,2022-09-02,26221,"[77, 46, 24, 58]",60.237
24872,2022-09-02,26224,"[50, 67]",60.237
24873,2022-09-02,26225,"[63, 6, 57]",60.237
24874,2022-09-02,26226,"[40, 7, 47]",60.237
24875,2022-09-02,26227,"[74, 30, 62]",60.237
24876,2022-09-02,26228,"[56, 3, 57, 32]",60.237
24877,2022-09-02,26229,"[71, 84]",60.237
24878,2022-09-02,26230,"[5, 15, 77]",60.237
24879,2022-09-02,26231,"[22, 2, 77, 63]",60.237
24880,2022-09-02,26232,"[15, 70, 26, 23]",60.237
24881,2022-09-02,26233,"[24, 68, 55]",60.237
24882,2022-09-02,26236,"[55, 74]",60.237
24883,2022-09-02,26237,"[17, 40, 75, 25, 33, 47]",60.237
24884,2022-09-02,26238,"[63, 63, 84]",60.237
24885,2022-09-02,26239,"[67, 44, 27, 20, 60]",60.237
24886,2022-09-02,26240,"[20, 65, 64, 71]",60.237
24887,2022-09-02,26241,"[9, 58, 67]",60.237
24888,2022-09-02,26242,"[3, 65, 3, 62]",60.237
24889,2022-09-02,26244,"[82, 56, 1, 24]",60.237
24890,2022-09-02,26245,"[20, 53, 15]",60.237
24891,2022-09-02,26246,"[33, 25, 44]",60.237
24892,2022-09-02,26247,"[15, 26, 83]",60.237
24893,2022-09-02,26248,"[35, 50, 57]",60.237
24894,2022-09-02,26249,"[70, 2, 15]",60.237
24895,2022-09-02,26250,"[71, 25, 15]",60.237
24896,2022-09-02,26251,"[75, 76, 40, 35]",60.237
24897,2022-09-02,26252,"[45, 34, 22, 49]",60.237
24898,2022-09-02,26253,"[80, 37, 71, 63]",60.237
24899,2022-09-02,26254,"[1, 31, 78]",60.237
24900,2022-09-02,26255,"[54, 70, 74]",60.237
24901,2022-09-02,26256,"[27, 71, 40, 28]",60.237
24902,2022-09-02,26258,"[56, 65, 5, 72, 9]",60.237
24903,2022-09-02,26259,"[66, 77, 39]",60.237
24904,2022-09-02,26260,"[60, 9, 71, 32, 27]",60.237
24905,2022-09-02,26261,"[65, 28, 76]",60.237
24906,2022-09-02,26262,"[34, 55]",60.237
24907,2022-09-02,26263,"[28, 28, 25, 60]",60.237
24908,2022-09-02,26264,"[40, 71, 53, 67]",60.237
24909,2022-09-02,26265,"[40, 69]",60.237
24910,2022-09-02,26266,"[73, 38, 49, 6]",60.237
24911,2022-09-02,26267,"[77, 57, 20]",60.237
24912,2022-09-02,26268,"[24, 56]",60.237
24913,2022-09-02,26269,"[31, 17, 1, 77]",60.237
24914,2022-09-02,26270,"[6, 34, 2]",60.237
24915,2022-09-02,26271,"[39, 35, 18, 80]",60.237
24916,2022-09-02,26272,"[2, 80, 57]",60.237
24917,2022-09-02,26273,[57],60.237
24918,2022-09-02,26274,"[76, 53, 70, 46]",60.237
24919,2022-09-02,26275,"[62, 32, 77, 75, 18]",60.237
24920,2022-09-02,26276,[33],60.237
24921,2022-09-02,26277,"[20, 30, 22, 50]",60.237
24922,2022-09-02,26279,"[70, 22, 77, 20, 15]",60.237
24923,2022-09-02,26280,"[63, 65, 11, 46, 70]",60.237
24924,2022-09-02,26281,"[47, 67, 33]",60.237
24925,2022-09-02,26282,"[63, 65, 45]",60.237
24926,2022-09-02,26283,"[17, 20, 5, 72]",60.237
24927,2022-09-02,26284,"[1, 6, 8]",60.237
24928,2022-09-02,26285,"[34, 13, 1, 7]",60.237
24929,2022-09-02,26286,"[41, 40, 74]",60.237
24930,2022-09-02,26287,[58],60.237
24931,2022-09-02,26288,"[55, 80, 83, 17]",60.237
24932,2022-09-02,26289,"[45, 15]",60.237
24933,2022-09-02,26290,[81],60.237
24934,2022-09-02,26291,"[57, 74, 5, 34]",60.237
24935,2022-09-02,26293,"[39, 66, 60, 65]",60.237
24936,2022-09-02,26294,[56],60.237
24937,2022-09-02,26295,"[32, 74, 78, 84, 58]",60.237
24938,2022-09-02,26296,"[3, 14, 41]",60.237
24939,2022-09-02,26297,"[66, 17, 28, 24]",60.237
24940,2022-09-02,26298,"[54, 20, 46, 5]",60.237
24941,2022-09-02,26299,"[40, 65, 33]",60.237
24942,2022-09-02,26300,"[31, 84]",60.237
24943,2022-09-02,26301,"[76, 19, 1]",60.237
24944,2022-09-02,26302,[3],60.237
24945,2022-09-02,26303,"[39, 46]",60.237
24946,2022-09-02,26304,"[10, 2]",60.237
24947,2022-09-02,26305,"[42, 71]",60.237
24948,2022-09-02,26306,"[29, 54, 22, 38]",60.237
24949,2022-09-02,26307,"[57, 34, 57]",60.237
24950,2022-09-02,26308,"[50, 6, 82, 76, 69]",60.237
24951,2022-09-02,26309,"[41, 47, 49, 56]",60.237
24952,2022-09-02,26310,"[77, 76, 53]",60.237
24953,2022-09-02,26311,"[10, 74, 47, 53, 60]",60.237
24954,2022-09-02,26312,"[5, 60, 76]",60.237
24955,2022-09-02,26313,"[85, 3]",60.237
24956,2022-09-02,26314,"[20, 64, 84]",60.237
24957,2022-09-02,26315,"[14, 52, 75, 26, 33]",60.237
24958,2022-09-02,26316,"[25, 51, 5, 3, 20, 54]",60.237
24959,2022-09-02,26317,"[11, 34, 46]",60.237
24960,2022-09-02,26319,"[66, 75]",60.237
24961,2022-09-02,26320,"[40, 25, 32]",60.237
24962,2022-09-02,26321,"[72, 56, 56]",60.237
24963,2022-09-02,26322,"[65, 63]",60.237
24964,2022-09-02,26323,"[41, 6, 71, 76]",60.237
24965,2022-09-02,26325,"[30, 51, 1]",60.237
24966,2022-09-02,26324,"[83, 34, 62, 17, 26, 50]",60.237
24967,2022-09-02,26326,"[70, 35, 15, 20]",60.237
24968,2022-09-02,26327,"[29, 42]",60.237
24969,2022-09-02,26329,"[72, 47, 46]",60.237
24970,2022-09-02,26330,"[65, 74, 18]",60.237
24971,2022-09-02,26332,"[2, 15, 64, 30]",60.237
24972,2022-09-02,26333,"[62, 38]",60.237
24973,2022-09-02,26334,"[79, 62, 37]",60.237
24974,2022-09-02,26335,"[18, 66, 62]",60.237
24975,2022-09-02,26336,"[57, 5, 57]",60.237
24976,2022-09-02,26337,"[72, 15, 9, 74]",60.237
24977,2022-09-02,26338,[78],60.237
24978,2022-09-02,26339,"[80, 67, 66, 57]",60.237
24979,2022-09-02,26340,"[28, 81]",60.237
24980,2022-09-02,26341,"[50, 54, 27]",60.237
24981,2022-09-02,26342,"[83, 85, 40, 17]",60.237
24982,2022-09-02,26343,"[37, 22]",60.237
24983,2022-09-02,26344,"[36, 74, 3]",60.237
24984,2022-09-02,26345,"[67, 20, 39, 35]",60.237
24985,2022-09-02,26346,"[20, 20, 80, 42, 23]",60.237
24986,2022-09-02,26347,"[72, 38]",60.237
24987,2022-09-02,26348,"[40, 73, 67, 70, 55]",60.237
24988,2022-09-02,26349,"[32, 34, 76, 2]",60.237
24989,2022-09-02,26350,"[65, 75]",60.237
24990,2022-09-02,26352,"[45, 4, 5, 20, 36]",60.237
24991,2022-09-02,26353,"[83, 23, 64]",60.237
24992,2022-09-02,26354,"[70, 24]",60.237
24993,2022-09-02,26355,"[53, 72, 22, 74, 5]",60.237
24994,2022-09-02,26356,"[84, 40, 18]",60.237
24995,2022-09-02,26357,"[60, 54, 77]",60.237
24996,2022-09-02,26358,"[74, 77, 47, 76, 71]",60.237
24997,2022-09-02,26359,"[28, 83, 8, 1, 64]",60.237
24998,2022-09-02,26360,"[66, 31, 30]",60.237
24999,2022-09-02,26361,"[43, 58, 30, 11]",60.237
25000,2022-09-02,26363,"[84, 41, 9, 47]",60.237
25001,2022-09-02,26364,"[60, 32, 82, 2, 40]",60.237
25002,2022-09-02,26365,"[41, 33, 76]",60.237
25003,2022-09-02,26366,"[39, 50, 26, 22]",60.237
25004,2022-09-02,26367,"[83, 1]",60.237
25005,2022-09-02,26368,"[25, 60]",60.237
25006,2022-09-02,26369,[71],60.237
25007,2022-09-02,26370,"[84, 5, 45]",60.237
25008,2022-09-02,26371,"[5, 62]",60.237
25009,2022-09-02,26372,"[33, 76, 61]",60.237
25010,2022-09-02,26373,"[79, 62]",60.237
25011,2022-09-02,26374,"[20, 30, 23]",60.237
25012,2022-09-02,26375,"[82, 40, 52]",60.237
25013,2022-09-02,26376,"[31, 62, 74, 15, 29]",60.237
25014,2022-09-02,26377,"[4, 77]",60.237
25015,2022-09-02,26378,"[56, 47, 79, 62]",60.237
25016,2022-09-02,26379,"[15, 50, 30, 17, 45]",60.237
25017,2022-09-02,26380,"[15, 76]",60.237
25018,2022-09-02,26381,"[44, 1, 73, 19, 24]",60.237
25019,2022-09-02,26382,"[52, 22, 35]",60.237
25020,2022-09-02,26383,"[62, 66]",60.237
25021,2022-09-02,26385,"[14, 44]",60.237
25022,2022-09-02,26386,"[2, 54]",60.237
25023,2022-09-02,26387,[41],60.237
25024,2022-09-02,26388,[12],60.237
25025,2022-09-02,26389,"[41, 22, 37, 33]",60.237
25026,2022-09-02,26390,"[39, 12, 47]",60.237
25027,2022-09-02,26391,"[30, 57]",60.237
25028,2022-09-02,26392,"[57, 57, 33, 54]",60.237
25029,2022-09-02,26393,"[26, 72, 82, 76, 67, 72]",60.237
25030,2022-09-02,26394,"[20, 20, 47, 23]",60.237
25031,2022-09-02,26395,"[23, 9, 74, 9, 72]",60.237
25032,2022-09-02,26396,[1],60.237
25033,2022-09-02,26397,[47],60.237
25034,2022-09-02,26398,"[70, 45]",60.237
25035,2022-09-02,26399,"[42, 33, 25]",60.237
25036,2022-09-02,26400,"[54, 20, 86]",60.237
25037,2022-09-02,26401,"[32, 5, 20]",60.237
25038,2022-09-02,26402,"[6, 41, 35]",60.237
25039,2022-09-02,26403,"[74, 32, 84]",60.237
25040,2022-09-02,26404,"[40, 18, 1, 77]",60.237
25041,2022-09-02,26405,"[11, 2, 31]",60.237
25042,2022-09-02,26406,"[80, 56]",60.237
25043,2022-09-02,26407,"[54, 20, 84]",60.237
25044,2022-09-02,26408,"[76, 45, 15]",60.237
25045,2022-09-02,26409,"[9, 30, 10]",60.237
25046,2022-09-02,26410,"[16, 82]",60.237
25047,2022-09-02,26411,"[65, 70, 77]",60.237
25048,2022-09-02,26412,"[5, 3, 56, 58]",60.237
25049,2022-09-02,26413,"[65, 19, 74, 77]",60.237
25050,2022-09-02,26414,"[28, 37, 83]",60.237
25051,2022-09-02,26415,"[25, 76, 47, 77, 72]",60.237
25052,2022-09-02,26416,"[1, 76, 5]",60.237
25053,2022-09-02,26417,"[74, 24, 60]",60.237
25054,2022-09-02,26418,"[4, 50, 58, 14]",60.237
25055,2022-09-02,26419,"[70, 2, 20, 40]",60.237
25056,2022-09-02,26420,"[77, 41, 7, 15]",60.237
25057,2022-09-02,26421,"[71, 46, 38, 77]",60.237
25058,2022-09-02,26422,[39],60.237
25059,2022-09-02,26423,"[28, 40, 15]",60.237
25060,2022-09-02,26424,"[78, 35, 21, 87, 70]",60.237
25061,2022-09-02,26425,"[34, 40, 57, 86, 83]",60.237
25062,2022-09-02,26426,"[31, 42, 65]",60.237
25063,2022-09-02,26427,"[38, 82]",60.237
25064,2022-09-02,26428,"[6, 31, 45, 57]",60.237
25065,2022-09-02,26429,"[65, 71, 54]",60.237
25066,2022-09-02,26430,"[14, 23, 4]",60.237
25067,2022-09-02,26431,[71],60.237
25068,2022-09-02,26432,"[2, 33, 82, 56]",60.237
25069,2022-09-02,26433,"[77, 72, 9, 74, 15]",60.237
25070,2022-09-02,26434,"[23, 38]",60.237
25071,2022-09-02,26435,"[61, 16, 74, 45]",60.237
25072,2022-09-02,26436,"[2, 36, 8, 66, 27]",60.237
25073,2022-09-02,26438,"[70, 47, 14, 14, 70]",60.237
25074,2022-09-02,26439,"[40, 63, 70, 38]",60.237
25075,2022-09-02,26440,"[40, 7, 31]",60.237
25076,2022-09-02,26441,"[67, 55, 33]",60.237
25077,2022-09-02,26442,"[11, 33, 50]",60.237
25078,2022-09-02,26443,"[19, 84, 28]",60.237
25079,2022-09-02,26444,"[66, 54, 77, 62, 35]",60.237
25080,2022-09-02,26445,"[74, 24, 49, 6, 84]",60.237
25081,2022-09-02,26446,"[65, 10, 35]",60.237
25082,2022-09-02,26447,"[20, 6, 17]",60.237
25083,2022-09-02,26448,[70],60.237
25084,2022-09-02,26449,"[50, 24]",60.237
25085,2022-09-02,26450,"[67, 62]",60.237
25086,2022-09-02,26451,"[24, 12]",60.237
25087,2022-09-02,26452,"[60, 64, 5]",60.237
25088,2022-09-02,26453,"[68, 65, 78, 76, 4, 52]",60.237
25089,2022-09-02,26454,"[30, 52, 41]",60.237
25090,2022-09-02,26455,"[26, 40, 58, 20]",60.237
25091,2022-09-02,26456,"[38, 29, 70, 74]",60.237
25092,2022-09-02,26457,"[70, 85, 83]",60.237
25093,2022-09-02,26458,"[75, 59, 52, 6, 71, 65]",60.237
25094,2022-09-02,26459,"[41, 46, 41, 45, 40, 57]",60.237
25095,2022-09-02,26461,"[72, 77, 56, 74, 71, 7]",60.237
25096,2022-09-02,26462,"[20, 46, 2]",60.237
25097,2022-09-02,26463,"[26, 47, 70, 21, 85]",60.237
25098,2022-09-02,26464,"[83, 42, 46]",60.237
25099,2022-09-02,26465,"[29, 40]",60.237
25100,2022-09-02,26466,"[26, 52, 29, 7, 24]",60.237
25101,2022-09-02,26467,"[7, 82]",60.237
25102,2022-09-02,26468,"[3, 38, 3]",60.237
25103,2022-09-02,26469,"[66, 70]",60.237
25104,2022-09-02,26470,"[3, 4]",60.237
25105,2022-09-02,26471,"[30, 24, 22, 3]",60.237
25106,2022-09-02,26472,"[8, 48, 71, 12]",60.237
25107,2022-09-02,26473,"[65, 74, 26]",60.237
25108,2022-09-02,26474,"[82, 47, 63, 63, 86]",60.237
25109,2022-09-02,26476,"[26, 57, 23, 23, 14, 74, 41]",60.237
25110,2022-09-02,26475,"[19, 66, 54, 86]",60.237
25111,2022-09-02,26477,"[77, 29, 34]",60.237
25112,2022-09-02,26478,"[60, 80]",60.237
25113,2022-09-02,26479,"[47, 58, 25, 84, 30, 7]",60.237
25114,2022-09-02,26482,"[3, 29, 32]",60.237
25115,2022-09-02,26483,"[30, 50]",60.237
25116,2022-09-02,26484,"[70, 56, 67]",60.237
25117,2022-09-02,26485,"[7, 77, 47]",60.237
25118,2022-09-02,26486,"[63, 54, 40, 31, 70, 47]",60.237
25119,2022-09-02,26487,"[60, 60, 56]",60.237
25120,2022-09-02,26488,"[63, 76]",60.237
25121,2022-09-02,26489,"[66, 15, 44, 5, 62]",60.237
25122,2022-09-02,26491,"[46, 39]",60.237
25123,2022-09-02,26494,"[60, 47, 65]",60.237
25124,2022-09-02,26495,"[62, 28, 6, 31, 33, 71]",60.237
25125,2022-09-02,26496,"[55, 35, 48, 50]",60.237
25126,2022-09-02,26497,"[71, 63, 77]",60.237
25127,2022-09-02,26498,"[39, 31]",60.237
25128,2022-09-02,26500,"[10, 82, 75]",60.237
25129,2022-09-02,26501,"[29, 87, 4, 19, 35]",60.237
25130,2022-09-02,26502,"[28, 65, 22]",60.237
25131,2022-09-02,26503,"[38, 54, 3]",60.237
25132,2022-09-02,26504,"[29, 22, 77]",60.237
25133,2022-09-02,26505,"[25, 37, 20, 67]",60.237
25134,2022-09-02,26506,"[3, 23, 65]",60.237
25135,2022-09-02,26507,"[76, 25, 50, 23, 57]",60.237
25136,2022-09-02,26508,"[79, 3]",60.237
25137,2022-09-02,26509,"[69, 62, 69, 77, 62, 2]",60.237
25138,2022-09-02,26510,"[58, 84, 44, 34]",60.237
25139,2022-09-02,26511,"[63, 15, 50, 35, 46, 51]",60.237
25140,2022-09-02,26512,"[62, 39, 73, 23, 81, 19, 6]",60.237
25141,2022-09-02,26514,"[28, 56, 33, 25]",60.237
25142,2022-09-02,26513,[50],60.237
25143,2022-09-02,26515,"[54, 32]",60.237
25144,2022-09-02,26516,"[10, 69, 47, 20, 86]",60.237
25145,2022-09-02,26517,"[33, 10, 19, 83]",60.237
25146,2022-09-02,26519,"[58, 71, 30]",60.237
25147,2022-09-02,26520,"[52, 50, 43, 15]",60.237
25148,2022-09-02,26521,"[67, 35, 14, 25, 85, 60]",60.237
25149,2022-09-02,26522,"[14, 66]",60.237
25150,2022-09-02,26523,"[15, 35, 29, 8]",60.237
25151,2022-09-02,26524,"[64, 74, 56, 6]",60.237
25152,2022-09-02,26525,"[81, 70, 32, 67, 47]",60.237
25153,2022-09-02,26526,"[60, 21, 5]",60.237
25154,2022-09-02,26527,"[65, 80, 63, 62]",60.237
25155,2022-09-02,26528,"[25, 83, 83, 82]",60.237
25156,2022-09-02,26529,"[67, 32, 82, 50, 5]",60.237
25157,2022-09-02,26530,"[60, 26, 45]",60.237
25158,2022-09-02,26531,"[54, 37, 76]",60.237
25159,2022-09-02,26532,"[33, 87, 74, 27, 78, 6]",60.237
25160,2022-09-02,26533,"[75, 40, 1, 57]",60.237
25161,2022-09-02,26534,"[87, 60, 53, 3, 70]",60.237
25162,2022-09-02,26535,"[80, 52, 37, 78, 61]",60.237
25163,2022-09-02,26536,"[60, 35, 25, 47]",60.237
25164,2022-09-02,26537,"[29, 44, 71, 74, 77]",60.237
25165,2022-09-02,26538,"[14, 15, 35, 41, 27]",60.237
25166,2022-09-02,26539,"[75, 26]",60.237
25167,2022-09-02,26540,"[62, 62]",60.237
25168,2022-09-02,26541,"[32, 3, 33]",60.237
25169,2022-09-02,26542,"[77, 38]",60.237
25170,2022-09-02,26543,"[4, 40]",60.237
25171,2022-09-02,26544,"[2, 47, 77]",60.237
25172,2022-09-02,26545,"[77, 82, 8]",60.237
25173,2022-09-02,26546,"[34, 82, 66]",60.237
25174,2022-09-02,26547,"[18, 23, 65]",60.237
25175,2022-09-02,26548,"[74, 47, 50, 17, 12]",60.237
25176,2022-09-02,26549,"[37, 35, 54, 68]",60.237
25177,2022-09-02,26550,"[40, 60]",60.237
25178,2022-09-02,26551,"[7, 25, 64, 81]",60.237
25179,2022-09-02,26552,"[28, 5, 67]",60.237
25180,2022-09-02,26553,"[58, 22, 24, 1, 38]",60.237
25181,2022-09-02,26554,"[63, 26, 71, 57]",60.237
25182,2022-09-02,26555,"[46, 55]",60.237
25183,2022-09-02,26556,"[40, 32, 66]",60.237
25184,2022-09-02,26557,"[69, 71, 31, 34]",60.237
25185,2022-09-02,26558,"[23, 63]",60.237
25186,2022-09-02,26559,"[31, 19]",60.237
25187,2022-09-02,26560,"[35, 29, 36, 49]",60.237
25188,2022-09-02,26561,"[71, 34, 63, 38]",60.237
25189,2022-09-02,26562,"[22, 64, 23, 80]",60.237
25190,2022-09-02,26563,"[84, 15, 1]",60.237
25191,2022-09-02,26564,"[1, 39, 39]",60.237
25192,2022-09-02,26566,"[81, 6, 7]",60.237
25193,2022-09-02,26567,"[38, 35]",60.237
25194,2022-09-02,26568,"[77, 38, 46]",60.237
25195,2022-09-02,26569,"[15, 56]",60.237
25196,2022-09-02,26570,"[87, 25, 8, 6]",60.237
25197,2022-09-02,26571,"[53, 83]",60.237
25198,2022-09-02,26573,"[44, 84]",60.237
25199,2022-09-02,26574,"[51, 75, 62, 83, 70]",60.237
25200,2022-09-02,26575,"[12, 38, 35]",60.237
25201,2022-09-02,26576,"[16, 69, 80]",60.237
25202,2022-09-02,26577,"[58, 47, 5, 82, 35]",60.237
25203,2022-09-02,26578,"[62, 70, 67]",60.237
25204,2022-09-02,26579,[15],60.237
25205,2022-09-02,26581,"[57, 58, 7, 30, 9, 32]",60.237
25206,2022-09-02,26580,"[57, 26, 12, 29]",60.237
25207,2022-09-02,26582,"[14, 83, 1, 51]",60.237
25208,2022-09-02,26583,"[31, 69, 58, 16]",60.237
25209,2022-09-02,26584,"[45, 43, 6]",60.237
25210,2022-09-02,26585,"[1, 14]",60.237
25211,2022-09-02,26586,"[57, 54]",60.237
25212,2022-09-02,26587,"[56, 10, 77]",60.237
25213,2022-09-02,26588,"[2, 17]",60.237
25214,2022-09-02,26589,"[47, 79, 71, 75]",60.237
